City,SKU,January,February,March,April,May,June,July,August,September,October,November,December,Annual Demand
San Diego,JE087,584,714,521,638,762,817,778,548,602,695,687,721,8067
San Diego,SH001,705,763,787,577,551,778,640,653,579,516,587,830,7966
San Diego,SH004,308,223,222,836,1004,1043,945,861,581,293,313,324,6953
San Diego,SH010,637,502,516,629,738,695,578,779,779,724,793,581,7951
San Diego,SH027,268,344,339,746,968,1129,1234,947,662,313,323,307,7580
San Diego,SH031,120,79,113,496,803,1300,1197,1082,802,79,104,86,6261
San Diego,SH033,122,151,85,186,126,101,239,79,17,89,135,168,1498
San Diego,SH055,227,341,315,713,850,1006,1068,1122,800,323,324,303,7392
San Diego,SH074,213,246,251,690,814,1096,1023,829,596,326,292,324,6700
San Diego,SH075,239,306,204,830,1208,851,1189,949,603,305,338,317,7339
San Diego,SH098,739,794,876,755,588,701,795,788,677,593,735,558,8599
San Diego,SK003,623,761,678,845,806,529,793,705,732,619,794,689,8574
San Diego,SK015,674,615,680,604,526,816,629,864,707,565,749,673,8102
San Diego,SK092,535,737,587,701,680,735,795,686,725,641,626,804,8252
San Diego,SW002,126,111,164,689,688,187,85,71,62,144,133,95,2555
San Diego,SW007,108,122,121,677,819,177,128,221,96,127,114,105,2815
San Diego,SW029,121,148,106,531,724,199,73,150,74,96,123,180,2525
San Diego,SW036,153,119,149,777,647,226,93,90,86,104,106,123,2673
San Diego,SW061,99,119,165,799,849,130,151,84,87,117,115,127,2842
San Diego,T-006,577,599,794,788,670,725,730,722,775,372,639,623,8014
San Diego,T-009,644,833,593,746,660,556,827,607,502,249,599,553,7369
San Diego,T-022,588,542,677,540,753,686,681,660,600,552,801,551,7631
San Diego,T-025,818,651,790,731,693,560,530,697,678,645,799,550,8142
San Diego,T-054,533,629,802,639,730,608,731,656,560,637,741,605,7871
San Francisco,AC014,127,140,168,539,417,584,668,517,393,314,158,133,4158
San Francisco,AC016,311,304,354,312,385,295,371,267,274,390,364,255,3882
San Francisco,AC043,334,354,392,277,458,353,349,411,300,311,273,354,4166
San Francisco,AC056,63,74,43,114,106,6,70,54,44,35,79,57,745
San Francisco,DR017,282,133,250,308,349,304,302,385,335,157,231,169,3205
San Francisco,DR021,180,100,189,276,438,428,665,580,315,170,148,169,3658
San Francisco,DR063,149,127,255,414,310,518,433,509,306,142,222,233,3618
San Francisco,DR086,178,213,230,397,252,612,466,558,430,239,106,159,3840
San Francisco,HA023,53,78,96,324,99,114,34,72,10,46,66,70,1062
San Francisco,HA024,400,257,372,390,332,338,312,356,277,292,397,271,3994
San Francisco,HA030,309,382,306,284,366,283,275,314,326,390,439,296,3970
San Francisco,HA035,349,295,316,286,431,268,320,303,345,259,361,387,3920
San Francisco,JA005,72,62,43,125,106,123,158,323,49,16,49,94,1220
San Francisco,JA018,77,76,37,115,111,169,173,380,37,57,64,64,1360
San Francisco,JA032,63,80,40,115,145,131,121,275,40,110,79,92,1291
San Francisco,JA037,72,68,37,184,168,158,181,267,39,78,34,88,1374
San Francisco,JA084,56,55,58,117,120,163,152,329,48,59,46,64,1267
San Francisco,JE011,282,408,260,280,300,288,277,326,329,343,312,341,3746
San Francisco,JE012,310,296,366,300,269,338,310,317,354,355,378,321,3914
San Francisco,JE041,396,364,244,309,365,366,271,321,287,368,369,364,4024
San Francisco,JE067,358,318,265,321,337,387,350,375,311,394,288,320,4024
San Francisco,JE087,264,357,236,279,373,401,418,270,274,365,346,326,3909
San Francisco,SH001,350,376,385,314,284,354,301,363,292,293,330,380,4022
San Francisco,SH004,148,110,112,424,458,478,489,462,281,150,151,152,3415
San Francisco,SH010,292,262,263,288,376,339,270,401,437,354,320,309,3911
San Francisco,SH027,132,174,177,399,442,590,543,447,372,145,150,151,3722
San Francisco,SH031,56,37,55,267,417,548,597,562,362,38,50,45,3034
San Francisco,SH033,54,87,27,91,66,50,108,39,10,44,61,82,719
San Francisco,SH055,100,157,164,330,418,440,582,562,392,159,156,142,3602
San Francisco,SH074,120,116,117,331,389,576,515,413,325,146,169,154,3371
San Francisco,SH075,122,133,110,368,556,434,603,441,322,159,144,169,3561
San Francisco,SH098,334,383,363,361,305,334,374,388,313,311,420,255,4141
San Francisco,SK003,289,365,349,368,409,282,367,341,379,286,372,343,4150
San Francisco,SK015,345,318,358,285,273,389,302,419,362,278,368,372,4069
San Francisco,SK092,242,369,319,356,325,411,365,394,341,321,327,393,4163
San Francisco,SW002,53,45,65,318,341,91,44,34,27,66,52,58,1194
San Francisco,SW007,36,48,63,354,366,77,59,104,50,66,61,79,1363
San Francisco,SW029,65,64,70,292,360,90,39,81,38,51,59,59,1268
San Francisco,SW036,85,79,54,381,316,107,41,46,33,58,59,75,1334
San Francisco,SW061,62,73,87,375,414,65,77,44,44,63,46,61,1411
San Francisco,T-006,301,279,418,412,336,311,386,416,391,173,297,332,4052
San Francisco,T-009,287,392,302,386,369,296,409,336,252,123,319,291,3762
San Francisco,T-022,322,303,349,264,378,323,342,322,289,280,398,293,3863
San Francisco,T-025,408,294,398,345,326,289,248,315,348,338,394,244,3947
San Francisco,T-054,266,324,388,315,353,308,377,371,274,342,404,274,3996
San Jose,AC014,233,214,307,1014,643,1036,1062,872,691,576,272,220,7140
San Jose,AC016,519,511,697,528,673,555,700,505,441,640,599,452,6820
San Jose,AC043,550,601,621,489,712,577,704,695,521,547,437,625,7079
San Jose,AC056,101,136,96,182,196,14,111,99,51,70,129,90,1275
San Jose,DR017,458,200,393,539,574,512,532,639,581,265,353,306,5352
San Jose,DR021,286,185,293,460,678,850,1041,1044,603,284,253,308,6285
San Jose,DR063,261,195,425,697,554,917,752,883,491,233,404,403,6215
San Jose,DR086,284,375,391,696,441,1061,764,988,693,453,172,309,6627
San Jose,HA023,104,126,112,524,161,187,58,118,15,79,140,150,1774
San Jose,HA024,651,442,636,644,546,508,571,573,422,501,703,527,6724
San Jose,HA030,599,639,588,511,561,550,531,564,497,669,718,521,6948
San Jose,HA035,632,526,585,506,751,447,524,504,592,447,656,626,6796
San Jose,JA005,83,111,66,233,183,207,273,531,89,31,108,145,2060
San Jose,JA018,106,149,49,208,191,282,302,660,62,109,107,88,2313
San Jose,JA032,90,122,88,188,232,208,206,494,59,173,136,101,2097
San Jose,JA037,97,126,78,307,292,270,277,462,90,141,94,99,2333
San Jose,JA084,99,107,86,203,195,270,271,659,94,130,82,111,2307
San Jose,JE011,503,668,473,461,535,474,452,551,594,552,558,585,6406
San Jose,JE012,585,536,627,458,447,679,540,575,618,568,627,559,6819
San Jose,JE041,660,604,466,459,656,649,446,487,457,601,657,617,6759
San Jose,JE067,604,509,493,565,568,688,599,600,499,597,482,617,6821
San Jose,JE087,493,588,443,501,680,684,692,509,477,610,573,537,6787
San Jose,SH001,616,658,703,477,458,602,491,540,492,477,551,690,6755
San Jose,SH004,245,205,200,727,885,796,807,712,483,275,270,272,5877
San Jose,SH010,554,459,447,539,635,626,527,642,677,577,624,493,6800
San Jose,SH027,219,274,312,620,787,1045,1063,764,591,267,263,258,6463
San Jose,SH031,98,68,94,470,699,1012,1007,897,635,61,92,75,5208
San Jose,SH033,106,118,64,149,115,90,198,62,19,68,130,156,1275
San Jose,SH055,181,282,265,611,755,823,892,842,648,266,287,256,6108
San Jose,SH074,190,216,219,572,735,898,960,669,510,260,262,259,5750
San Jose,SH075,196,251,187,685,1002,718,971,755,545,254,263,262,6089
San Jose,SH098,597,695,726,626,526,570,676,589,531,532,629,475,7172
San Jose,SK003,476,664,590,674,613,485,653,566,637,542,663,582,7145
San Jose,SK015,557,561,604,527,407,665,523,721,614,517,663,625,6984
San Jose,SK092,431,632,529,584,579,599,637,672,626,537,589,685,7100
San Jose,SW002,105,99,112,596,602,159,70,62,55,98,74,98,2130
San Jose,SW007,80,125,98,575,679,160,126,171,56,110,111,99,2390
San Jose,SW029,87,98,80,454,581,168,63,121,68,82,85,113,2000
San Jose,SW036,126,113,118,616,506,172,75,75,63,128,74,90,2156
San Jose,SW061,79,86,106,616,695,112,123,76,78,105,99,82,2257
San Jose,T-006,487,451,633,675,552,515,582,646,674,282,508,503,6508
San Jose,T-009,534,665,511,697,554,465,680,543,456,215,516,480,6316
San Jose,T-022,549,489,639,456,626,567,585,576,528,478,661,437,6591
San Jose,T-025,691,527,695,535,566,465,491,616,550,504,662,455,6757
San Jose,T-054,388,514,682,554,629,503,647,562,442,534,584,502,6541
Seattle,AC014,182,179,262,811,570,876,834,659,513,448,237,168,5739
Seattle,AC016,388,359,478,447,513,439,571,409,339,505,468,343,5259
Seattle,AC043,465,492,509,382,659,498,462,490,388,452,368,479,5644
Seattle,AC056,678,757,464,158,154,10,91,80,395,450,772,693,4702
Seattle,DR017,364,157,336,453,464,421,411,536,484,241,318,262,4447
Seattle,DR021,249,148,243,385,558,682,789,893,463,247,201,274,5132
Seattle,DR063,217,176,367,610,423,704,630,739,389,183,339,315,5092
Seattle,DR086,244,302,289,504,376,903,615,862,559,338,169,262,5423
Seattle,HA023,745,702,920,472,136,148,51,93,116,413,768,750,5314
Seattle,HA024,512,377,555,571,421,444,450,442,367,340,546,443,5468
Seattle,HA030,464,501,472,439,424,472,386,468,428,536,556,384,5530
Seattle,HA035,485,439,449,445,583,371,432,396,442,364,526,537,5469
Seattle,JA005,667,687,431,173,174,155,218,420,530,205,637,996,5293
Seattle,JA018,745,898,377,169,176,259,237,449,334,771,630,574,5619
Seattle,JA032,631,751,502,140,181,192,134,412,370,941,778,743,5775
Seattle,JA037,614,681,547,241,230,221,230,377,594,835,616,804,5990
Seattle,JA084,647,669,466,149,158,221,205,443,516,728,516,669,5387
Seattle,JE011,438,476,373,401,450,402,384,414,416,491,478,438,5161
Seattle,JE012,491,422,440,375,336,543,435,472,481,473,509,438,5415
Seattle,JE041,524,479,355,414,580,530,406,385,397,500,497,465,5532
Seattle,JE067,475,415,379,514,451,494,483,489,382,550,416,477,5525
Seattle,JE087,398,524,374,406,512,587,592,397,410,488,529,434,5651
Seattle,SH001,496,480,589,375,387,517,379,459,367,418,413,509,5389
Seattle,SH004,216,155,188,583,715,617,674,587,408,192,218,215,4768
Seattle,SH010,427,350,346,456,523,515,412,527,540,482,522,392,5492
Seattle,SH027,172,257,246,471,697,781,729,594,489,239,212,221,5108
Seattle,SH031,73,52,85,325,587,840,867,785,556,49,70,61,4350
Seattle,SH033,747,834,429,123,98,66,136,53,100,503,688,896,4673
Seattle,SH055,145,206,230,505,583,651,758,779,523,228,222,205,5035
Seattle,SH074,148,175,164,498,551,714,702,588,435,225,213,207,4620
Seattle,SH075,157,191,145,596,766,596,792,634,431,220,231,223,4982
Seattle,SH098,491,519,517,509,399,489,581,490,400,402,529,383,5709
Seattle,SK003,421,531,462,531,528,405,573,494,503,375,558,450,5831
Seattle,SK015,487,452,434,397,397,544,409,534,512,366,553,475,5560
Seattle,SK092,315,526,400,470,508,518,552,520,462,452,474,555,5752
Seattle,SW002,602,605,687,452,457,142,61,49,342,655,764,657,5473
Seattle,SW007,571,744,681,456,505,134,99,141,458,702,567,669,5727
Seattle,SW029,768,669,700,358,494,126,54,92,411,667,679,735,5753
Seattle,SW036,869,677,808,473,448,149,64,56,586,632,544,758,6064
Seattle,SW061,565,678,750,522,595,92,104,62,480,758,657,693,5956
Seattle,T-006,399,401,528,504,433,479,501,535,508,240,466,447,5441
Seattle,T-009,408,548,442,568,462,400,568,438,334,178,405,362,5113
Seattle,T-022,459,373,448,391,494,450,433,473,385,382,531,387,5206
Seattle,T-025,583,473,558,474,426,375,382,458,463,433,543,413,5581
Seattle,T-054,372,469,553,424,498,444,560,464,387,436,476,385,5468
Tucson,AC014,24,22,32,87,61,111,96,88,67,62,27,21,698
Tucson,AC016,46,51,58,49,76,59,75,47,48,69,51,48,677
Tucson,AC043,60,57,61,51,73,62,68,61,60,56,47,65,721
Tucson,AC056,13,13,5,19,19,1,12,10,5,7,16,9,129
Tucson,DR017,49,21,47,58,62,57,50,70,52,26,42,33,567
Tucson,DR021,30,18,32,50,78,79,105,89,51,29,24,34,619
Tucson,DR063,27,17,46,72,54,99,71,84,47,26,39,40,622
Tucson,DR086,28,36,40,63,43,121,88,108,70,49,17,31,694
Tucson,HA023,12,15,8,49,18,20,6,12,1,7,9,18,175
Tucson,HA024,65,44,68,69,56,61,52,51,42,48,54,46,656
Tucson,HA030,60,62,48,53,49,61,53,63,48,71,75,55,698
Tucson,HA035,52,55,46,52,75,37,51,49,59,40,59,67,642
Tucson,JA005,12,11,6,20,20,22,23,56,10,4,15,11,210
Tucson,JA018,6,13,6,25,19,25,28,54,3,14,10,7,210
Tucson,JA032,8,10,6,16,25,22,17,46,3,13,15,14,195
Tucson,JA037,12,15,6,30,32,30,29,38,9,15,11,15,242
Tucson,JA084,6,12,8,22,21,23,23,58,9,15,11,8,216
Tucson,JE011,51,72,46,44,65,51,43,53,54,54,56,49,638
Tucson,JE012,56,47,61,55,46,56,55,55,63,50,66,56,666
Tucson,JE041,55,66,39,50,69,67,50,56,46,58,65,61,682
Tucson,JE067,65,43,44,65,53,70,57,58,51,70,45,65,686
Tucson,JE087,40,64,37,54,65,69,70,45,46,63,59,61,673
Tucson,SH001,60,69,61,45,50,54,55,48,49,52,43,71,657
Tucson,SH004,23,18,19,60,85,76,62,80,49,28,24,27,551
Tucson,SH010,50,46,40,49,64,72,51,75,73,66,69,41,696
Tucson,SH027,19,27,33,56,80,96,82,83,61,28,23,23,611
Tucson,SH031,10,5,9,46,66,92,89,112,56,5,8,7,505
Tucson,SH033,9,10,5,16,10,9,20,7,2,10,13,11,122
Tucson,SH055,20,29,27,59,61,91,98,85,56,24,26,25,601
Tucson,SH074,15,22,24,50,75,87,74,73,44,26,27,28,545
Tucson,SH075,17,28,20,76,99,74,105,75,47,29,23,27,620
Tucson,SH098,60,57,63,60,57,54,59,66,48,51,60,39,674
Tucson,SK003,47,63,49,74,62,53,61,58,65,54,66,58,710
Tucson,SK015,53,51,58,50,43,73,44,67,55,45,60,67,666
Tucson,SK092,42,67,50,70,50,55,78,54,56,52,62,75,711
Tucson,SW002,6,6,12,55,48,18,7,7,8,6,13,13,199
Tucson,SW007,8,8,8,53,69,16,10,16,7,11,7,9,222
Tucson,SW029,14,12,13,45,57,17,6,14,6,10,6,9,209
Tucson,SW036,12,12,16,65,48,20,7,8,8,11,5,16,228
Tucson,SW061,8,15,10,71,63,10,13,8,3,9,11,7,228
Tucson,T-006,47,45,65,60,48,53,52,75,77,28,43,50,643
Tucson,T-009,53,62,51,63,59,49,60,58,41,20,51,50,617
Tucson,T-022,48,40,53,42,59,60,53,62,47,49,64,46,623
Tucson,T-025,59,59,56,65,49,41,48,56,54,54,63,46,650
Tucson,T-054,50,53,76,55,57,46,59,55,48,50,53,44,646
Tulsa,AC014,20,26,23,101,73,93,92,76,53,59,24,17,657
Tulsa,AC016,50,55,69,41,59,51,63,44,35,63,69,45,644
Tulsa,AC043,46,70,64,53,77,48,68,57,52,42,50,67,694
Tulsa,AC056,74,88,71,16,20,1,10,10,49,42,89,82,552
Tulsa,DR017,46,22,46,55,64,52,63,65,49,22,35,35,554
Tulsa,DR021,29,19,24,47,63,83,120,101,46,29,22,26,609
Tulsa,DR063,22,22,48,58,52,82,74,102,46,19,39,34,598
Tulsa,DR086,27,43,44,66,38,111,66,83,73,48,19,28,646
Tulsa,HA023,75,82,92,49,17,19,5,9,14,41,76,103,582
Tulsa,HA024,63,36,67,71,61,43,49,63,38,49,52,40,632
Tulsa,HA030,44,59,61,55,48,58,53,64,49,64,53,57,665
Tulsa,HA035,58,56,43,38,59,40,42,49,50,36,60,54,585
Tulsa,JA005,73,81,59,19,16,20,21,54,77,22,87,127,656
Tulsa,JA018,102,111,48,17,19,29,24,71,38,103,69,54,685
Tulsa,JA032,65,81,50,19,22,23,19,49,41,105,118,96,688
Tulsa,JA037,81,98,73,28,27,23,34,36,78,87,56,96,717
Tulsa,JA084,88,84,61,19,19,22,26,64,50,99,74,63,669
Tulsa,JE011,43,49,46,48,61,42,36,43,56,64,53,57,598
Tulsa,JE012,63,43,56,39,49,50,42,49,51,68,48,67,625
Tulsa,JE041,53,60,37,51,65,62,53,54,51,48,64,51,649
Tulsa,JE067,52,51,40,61,61,53,57,71,47,68,45,52,658
Tulsa,JE087,54,56,45,45,66,58,79,45,38,60,55,62,663
Tulsa,SH001,58,61,66,47,50,58,59,47,42,41,53,60,642
Tulsa,SH004,27,18,17,73,88,77,64,77,46,21,23,28,559
Tulsa,SH010,57,50,48,52,66,68,40,52,58,49,61,42,643
Tulsa,SH027,21,33,32,52,83,112,81,87,57,24,24,30,636
Tulsa,SH031,11,7,9,38,77,109,95,102,63,5,7,6,529
Tulsa,SH033,88,115,56,14,10,9,17,5,14,56,77,103,564
Tulsa,SH055,20,26,23,53,70,75,85,80,63,29,25,29,578
Tulsa,SH074,17,23,24,48,77,79,96,68,42,26,28,27,555
Tulsa,SH075,16,20,21,62,82,73,94,87,49,20,21,21,566
Tulsa,SH098,59,62,55,67,55,65,64,58,50,49,49,47,680
Tulsa,SK003,43,59,50,61,56,41,75,63,58,45,74,47,672
Tulsa,SK015,54,58,61,42,49,65,54,59,65,37,51,46,641
Tulsa,SK092,42,63,53,57,61,59,73,72,59,60,60,73,732
Tulsa,SW002,60,79,84,52,58,13,8,5,51,83,97,70,660
Tulsa,SW007,76,72,77,44,58,14,11,14,61,74,58,74,633
Tulsa,SW029,91,99,63,39,58,13,7,13,56,84,68,90,681
Tulsa,SW036,120,74,84,62,41,17,7,7,61,68,57,78,676
Tulsa,SW061,55,69,103,60,75,12,14,7,56,82,66,93,692
Tulsa,T-006,49,40,61,58,62,61,69,70,67,29,43,47,656
Tulsa,T-009,53,69,55,74,64,51,52,55,43,22,51,43,632
Tulsa,T-022,54,42,57,36,55,45,53,47,56,38,68,47,598
Tulsa,T-025,69,43,74,59,51,39,50,56,53,50,66,37,647
Tulsa,T-054,50,49,62,60,60,54,60,49,38,58,52,44,636
Virginia Beach,AC014,31,24,37,98,88,144,105,87,92,76,39,29,850
Virginia Beach,AC016,59,64,66,63,68,79,72,65,48,92,76,44,796
Virginia Beach,AC043,57,76,68,67,104,65,78,89,70,60,61,60,855
Virginia Beach,AC056,81,116,65,24,20,2,16,12,54,69,106,111,676
Virginia Beach,DR017,43,23,55,59,68,50,55,93,79,31,50,34,640
Virginia Beach,DR021,29,25,34,53,97,85,104,136,70,33,25,43,734
Virginia Beach,DR063,31,27,61,89,56,118,76,105,67,33,60,41,764
Virginia Beach,DR086,33,40,41,68,62,132,91,136,69,61,25,41,799
Virginia Beach,HA023,112,100,102,58,22,23,9,15,16,52,97,105,711
Virginia Beach,HA024,66,44,75,66,64,70,56,62,55,50,88,64,760
Virginia Beach,HA030,66,86,74,54,78,64,52,64,71,65,85,52,811
Virginia Beach,HA035,60,64,59,58,75,65,55,52,79,51,89,74,781
Virginia Beach,JA005,99,114,57,27,25,24,37,76,69,28,92,137,785
Virginia Beach,JA018,126,120,63,22,20,45,32,89,60,126,117,95,915
Virginia Beach,JA032,112,111,64,27,31,26,27,50,55,129,155,103,890
Virginia Beach,JA037,76,91,65,29,42,31,42,62,87,128,83,96,832
Virginia Beach,JA084,92,90,65,28,26,32,25,69,68,124,69,114,802
Virginia Beach,JE011,62,64,44,62,73,63,52,70,72,83,66,75,786
Virginia Beach,JE012,80,57,66,68,45,69,59,77,66,62,72,62,783
Virginia Beach,JE041,71,78,47,54,77,73,53,53,45,78,89,78,796
Virginia Beach,JE067,84,65,69,86,78,85,63,80,67,79,58,63,877
Virginia Beach,JE087,58,68,47,60,77,88,68,56,64,63,71,67,787
Virginia Beach,SH001,86,79,66,66,47,82,52,79,49,61,76,93,836
Virginia Beach,SH004,30,26,21,98,95,92,83,94,61,33,33,26,692
Virginia Beach,SH010,70,57,46,56,68,81,61,76,80,67,63,65,790
Virginia Beach,SH027,21,42,45,80,107,118,128,82,62,28,32,32,777
Virginia Beach,SH031,11,8,12,56,78,135,140,119,84,8,10,7,668
Virginia Beach,SH033,124,128,60,16,11,9,18,7,16,83,111,132,715
Virginia Beach,SH055,21,27,39,76,86,96,117,105,66,36,25,37,731
Virginia Beach,SH074,21,25,23,78,83,129,115,89,60,26,33,34,716
Virginia Beach,SH075,26,25,27,78,106,91,104,103,72,32,27,29,720
Virginia Beach,SH098,69,80,78,69,54,76,73,92,77,68,64,58,858
Virginia Beach,SK003,54,85,79,83,79,68,79,72,61,73,88,53,874
Virginia Beach,SK015,57,56,81,59,60,93,65,72,68,68,63,81,823
Virginia Beach,SK092,59,86,71,68,83,73,95,77,59,73,58,70,872
Virginia Beach,SW002,97,102,118,63,67,16,8,9,54,117,98,120,869
Virginia Beach,SW007,85,99,113,67,66,15,16,19,65,118,98,95,856
Virginia Beach,SW029,96,120,116,53,72,19,6,13,67,113,95,107,877
Virginia Beach,SW036,136,89,108,72,74,23,9,8,73,101,95,141,929
Virginia Beach,SW061,98,113,123,81,88,12,18,10,65,90,92,121,911
Virginia Beach,T-006,56,57,64,75,80,79,74,76,90,38,57,71,817
Virginia Beach,T-009,67,82,56,66,75,65,97,63,58,22,70,47,768
Virginia Beach,T-022,53,54,85,63,77,60,71,71,72,52,94,44,796
Virginia Beach,T-025,88,78,94,69,72,48,52,57,68,63,68,47,804
Virginia Beach,T-054,56,57,78,75,66,57,66,61,64,62,60,52,754
Washington,AC014,133,111,144,490,339,534,551,439,342,275,129,122,3609
Washington,AC016,249,264,324,253,335,307,348,284,216,326,289,237,3432
Washington,AC043,283,294,311,256,341,322,317,350,275,292,246,301,3588
Washington,AC056,369,492,318,98,88,6,57,46,256,271,535,399,2935
Washington,DR017,235,100,240,258,275,238,274,328,286,131,199,167,2731
Washington,DR021,168,86,158,254,332,371,480,556,262,156,112,168,3103
Washington,DR063,139,108,212,368,241,468,383,521,253,123,195,205,3216
Washington,DR086,152,183,195,349,186,518,370,505,345,223,94,148,3268
Washington,HA023,453,493,562,264,77,93,30,56,65,257,445,505,3300
Washington,HA024,374,213,304,315,283,288,270,307,215,241,308,248,3366
Washington,HA030,282,336,269,261,289,276,246,303,292,338,334,249,3475
Washington,HA035,290,277,276,243,345,207,267,271,276,242,294,296,3284
Washington,JA005,375,393,280,110,90,96,129,296,352,144,446,516,3227
Washington,JA018,445,669,221,109,101,159,146,340,228,479,371,374,3642
Washington,JA032,379,475,337,90,124,105,103,251,240,614,592,482,3792
Washington,JA037,351,480,336,154,157,139,153,239,346,559,366,468,3748
Washington,JA084,407,374,297,113,90,127,134,302,349,504,369,432,3498
Washington,JE011,242,324,255,253,261,236,259,270,272,257,266,302,3197
Washington,JE012,280,241,289,241,237,338,257,274,333,304,314,267,3375
Washington,JE041,333,334,216,232,351,357,269,241,249,326,336,266,3510
Washington,JE067,315,251,237,310,292,295,265,312,227,301,225,296,3326
Washington,JE087,220,280,213,270,329,361,318,233,285,308,309,308,3434
Washington,SH001,314,334,337,260,220,307,255,301,217,255,308,342,3450
Washington,SH004,129,89,104,370,459,406,415,424,267,123,133,117,3036
Washington,SH010,262,206,202,270,368,282,253,341,326,343,323,272,3448
Washington,SH027,119,146,162,303,421,521,518,417,308,131,142,148,3336
Washington,SH031,53,32,55,224,355,505,583,421,334,31,46,35,2674
Washington,SH033,433,524,245,71,64,48,95,32,58,307,459,521,2857
Washington,SH055,97,136,138,281,334,413,508,490,355,129,121,138,3140
Washington,SH074,101,106,95,340,348,501,409,355,237,121,131,150,2894
Washington,SH075,101,132,98,343,458,333,501,437,273,137,142,134,3089
Washington,SH098,288,339,340,307,267,288,363,321,297,234,325,223,3592
Washington,SK003,228,356,283,326,343,255,316,331,303,294,340,295,3670
Washington,SK015,326,250,297,243,210,337,262,376,331,236,298,294,3460
Washington,SK092,229,336,259,296,310,314,354,327,303,252,290,368,3638
Washington,SW002,377,362,382,242,289,87,39,32,235,443,465,404,3357
Washington,SW007,339,491,445,261,325,80,54,82,254,395,360,411,3497
Washington,SW029,460,431,453,202,292,88,34,64,254,434,372,480,3564
Washington,SW036,564,459,586,304,239,80,37,37,334,477,328,454,3899
Washington,SW061,377,445,520,343,354,57,65,38,267,431,401,414,3712
Washington,T-006,244,244,342,350,269,285,303,357,326,152,258,265,3395
Washington,T-009,261,348,277,335,259,268,335,253,223,109,249,244,3161
Washington,T-022,245,264,314,217,310,295,281,300,273,236,323,215,3273
Washington,T-025,336,293,360,296,291,251,230,276,279,265,339,213,3429
Washington,T-054,204,265,348,284,296,256,312,288,238,267,325,252,3335
Wichita,AC014,53,59,85,286,190,261,286,248,171,127,70,49,1885
Wichita,AC016,131,139,143,139,166,140,178,129,95,170,151,127,1708
Wichita,AC043,163,156,146,130,206,142,142,162,121,128,129,156,1781
Wichita,AC056,209,248,147,49,41,3,28,26,114,132,274,242,1513
Wichita,DR017,121,52,125,144,148,118,147,161,145,65,98,71,1395
Wichita,DR021,74,43,75,125,181,196,292,241,122,73,61,80,1563
Wichita,DR063,55,50,109,195,149,214,181,222,122,55,96,109,1557
Wichita,DR086,81,96,94,157,125,293,231,252,172,101,45,81,1728
Wichita,HA023,222,233,251,120,42,46,16,31,35,126,262,264,1648
Wichita,HA024,192,107,160,155,146,161,135,146,108,108,173,138,1729
Wichita,HA030,139,171,119,139,147,132,114,154,141,191,195,129,1771
Wichita,HA035,177,143,137,133,172,106,136,124,134,125,187,147,1721
Wichita,JA005,199,187,146,58,46,55,62,134,181,64,194,279,1605
Wichita,JA018,290,291,107,59,51,89,63,175,112,226,190,175,1828
Wichita,JA032,205,234,187,52,53,65,51,127,122,257,300,258,1911
Wichita,JA037,197,244,165,88,80,74,68,113,178,230,191,267,1895
Wichita,JA084,190,175,153,63,56,61,74,167,165,223,164,189,1680
Wichita,JE011,153,173,108,117,155,138,112,136,131,147,138,153,1661
Wichita,JE012,158,122,163,139,124,161,149,143,150,140,170,151,1770
Wichita,JE041,179,180,128,120,144,183,125,115,123,169,161,158,1785
Wichita,JE067,150,135,147,154,153,153,127,149,138,177,130,167,1780
Wichita,JE087,121,171,115,134,153,181,170,133,150,140,151,130,1749
Wichita,SH001,149,184,194,137,122,149,133,156,108,115,159,194,1800
Wichita,SH004,60,53,43,184,215,230,199,176,140,74,70,57,1501
Wichita,SH010,140,128,108,151,159,145,136,175,175,170,144,113,1744
Wichita,SH027,52,88,80,160,207,301,266,196,157,62,79,63,1711
Wichita,SH031,23,17,26,128,201,297,225,259,176,14,22,20,1408
Wichita,SH033,236,283,144,33,24,20,43,16,32,175,204,302,1512
Wichita,SH055,56,61,77,163,172,166,256,258,163,61,63,77,1573
Wichita,SH074,46,54,55,147,196,241,204,173,142,72,70,68,1468
Wichita,SH075,47,60,52,174,247,163,252,206,132,55,68,68,1524
Wichita,SH098,159,190,171,162,143,139,185,180,143,120,167,109,1868
Wichita,SK003,153,154,137,186,177,143,168,148,184,128,153,130,1861
Wichita,SK015,155,120,126,125,121,161,122,179,150,108,168,167,1702
Wichita,SK092,110,161,130,151,138,186,170,136,151,137,147,173,1790
Wichita,SW002,205,149,239,166,158,41,20,15,127,214,246,227,1807
Wichita,SW007,166,239,182,142,179,41,30,42,133,226,157,195,1732
Wichita,SW029,234,220,179,115,167,39,15,28,118,207,243,280,1845
Wichita,SW036,301,240,315,163,120,50,19,21,161,195,193,247,2025
Wichita,SW061,168,195,229,146,197,29,35,18,121,186,222,213,1759
Wichita,T-006,127,115,175,186,141,173,176,185,182,77,143,125,1805
Wichita,T-009,127,164,127,201,135,110,154,123,118,54,121,124,1558
Wichita,T-022,114,111,133,118,160,147,145,150,136,107,169,111,1601
Wichita,T-025,182,138,165,130,132,121,113,155,128,121,196,118,1699
Wichita,T-054,119,155,190,133,176,130,138,173,138,140,147,104,1743
